bug_id,test_path,success,test_length,clus_size_output_fib,num_fib_tests,is_crash,actual_crash,actual_value_match,exception_type_match,test_exception_type_match
Math_45,Math_45_n2_bereinigt.txt,False,26,1,1,True,True,False,False,False
Math_54,Math_54_n0_bereinigt.txt,True,39,1,1,False,False,False,False,False
Math_56,Math_56_n4_bereinigt.txt,True,116,2,1,False,False,True,False,False
Math_56,Math_56_n3_bereinigt.txt,True,114,2,1,False,False,True,False,False
Math_60,Math_60_n3_bereinigt.txt,True,85,1,1,True,False,False,False,False
Math_71,Math_71_n0_bereinigt.txt,False,136,4,1,False,False,False,False,False
Math_71,Math_71_n1_bereinigt.txt,False,136,4,1,False,False,False,False,False
Math_71,Math_71_n4_bereinigt.txt,False,136,4,1,False,False,False,False,False
Math_71,Math_71_n3_bereinigt.txt,False,136,4,1,False,False,False,False,False
Math_75,Math_75_n4_bereinigt.txt,False,55,1,1,False,False,False,False,False
Math_76,Math_76_n3_bereinigt.txt,False,106,1,1,True,True,False,False,False
Math_79,Math_79_n4_bereinigt.txt,True,76,4,1,True,True,False,True,False
Math_79,Math_79_n1_bereinigt.txt,True,82,4,1,True,True,False,True,False
Math_79,Math_79_n3_bereinigt.txt,True,80,4,1,True,True,False,True,False
Math_79,Math_79_n2_bereinigt.txt,False,95,4,1,True,True,False,True,False
Math_81,Math_81_n0_bereinigt.txt,True,205,1,1,True,False,False,False,False
Math_81,Math_81_n1_bereinigt.txt,False,325,1,1,True,False,False,False,False
Math_81,Math_81_n2_bereinigt.txt,False,325,1,1,True,False,False,False,False
Math_80,Math_80_n0_bereinigt.txt,True,401,5,1,False,False,False,False,False
Math_80,Math_80_n2_bereinigt.txt,True,401,5,2,False,False,False,False,False
Math_80,Math_80_n4_bereinigt.txt,True,401,5,1,False,False,False,False,False
Math_80,Math_80_n3_bereinigt.txt,True,401,5,1,False,False,False,False,False
Math_84,Math_84_n4_bereinigt.txt,False,12,1,1,False,False,False,False,False
Math_89,Math_89_n2_bereinigt.txt,False,31,2,1,True,True,False,False,False
Math_89,Math_89_n4_bereinigt.txt,False,30,2,1,True,True,False,False,False
Math_90,Math_90_n1_bereinigt.txt,False,57,4,1,True,True,False,True,False
Math_90,Math_90_n2_bereinigt.txt,False,57,4,1,True,True,False,True,False
Math_90,Math_90_n3_bereinigt.txt,False,31,4,1,True,True,False,True,False
Math_90,Math_90_n4_bereinigt.txt,False,31,4,1,True,True,False,True,False
Math_93,Math_93_n2_bereinigt.txt,True,65,2,2,False,False,False,False,False
Math_93,Math_93_n1_bereinigt.txt,True,69,1,1,False,False,False,False,False
Math_94,Math_94_n1_bereinigt.txt,True,39,3,1,True,False,False,False,False
Math_94,Math_94_n4_bereinigt.txt,True,39,3,1,True,False,False,False,False
Math_94,Math_94_n3_bereinigt.txt,True,54,3,1,True,False,False,False,False
Mockito_11,Mockito_11_n0_bereinigt.txt,False,9,1,1,False,True,False,False,False
Mockito_18,Mockito_18_n1_bereinigt.txt,False,25,1,1,False,False,False,False,False
Mockito_18,Mockito_18_n0_bereinigt.txt,False,41,1,1,False,True,False,False,False
Time_10,Time_10_n2_bereinigt.txt,False,118,1,1,True,False,False,False,False
Time_18,Time_18_n4_bereinigt.txt,True,34,1,1,True,True,False,True,False
Time_19,Time_19_n0_bereinigt.txt,False,137,1,1,False,False,False,False,False
Time_19,Time_19_n4_bereinigt.txt,False,169,1,1,False,False,False,False,False
Time_2,Time_2_n4_bereinigt.txt,True,30,1,1,False,True,False,False,False
Time_7,Time_7_n1_bereinigt.txt,True,98,5,3,False,True,False,False,False
Time_7,Time_7_n3_bereinigt.txt,False,98,5,2,False,True,False,False,False
